genome	tool	rank	metric	value	novelty_category	taxonomy	kingdom	novelty_category_novel	tool2
GCA_023381995.1_genomic	kraken	kingdom	Bray-Curtis distance	0.315037790212072	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_023381995.1_genomic	kraken	phylum	Bray-Curtis distance	0.500454712588184	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_023381995.1_genomic	kraken	class	Bray-Curtis distance	0.50035226841214	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_023381995.1_genomic	kraken	order	Bray-Curtis distance	0.500307279646409	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_023381995.1_genomic	kraken	family	Bray-Curtis distance	0.500184769172591	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_023381995.1_genomic	kraken	genus	Bray-Curtis distance	0.500314778336638	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_023381995.1_genomic	kraken	species	Bray-Curtis distance	0.500379757559013	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_023381995.1_genomic	sourmash	kingdom	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	sourmash
GCA_023381995.1_genomic	sourmash	phylum	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	sourmash
GCA_023381995.1_genomic	sourmash	class	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	sourmash
GCA_023381995.1_genomic	sourmash	order	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	sourmash
GCA_023381995.1_genomic	sourmash	family	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	sourmash
GCA_023381995.1_genomic	sourmash	genus	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	sourmash
GCA_023381995.1_genomic	sourmash	species	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	sourmash
GCA_023381995.1_genomic	kaiju	kingdom	Bray-Curtis distance	0.37074999143487	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	
GCA_023381995.1_genomic	kaiju	phylum	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	
GCA_023381995.1_genomic	kaiju	class	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	
GCA_023381995.1_genomic	kaiju	order	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	
GCA_023381995.1_genomic	kaiju	family	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	
GCA_023381995.1_genomic	kaiju	genus	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	
GCA_023381995.1_genomic	kaiju	species	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	
GCA_023381995.1_genomic	map2b	kingdom	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	
GCA_023381995.1_genomic	map2b	phylum	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	
GCA_023381995.1_genomic	map2b	class	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	
GCA_023381995.1_genomic	map2b	order	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	
GCA_023381995.1_genomic	map2b	family	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	
GCA_023381995.1_genomic	map2b	genus	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	
GCA_023381995.1_genomic	map2b	species	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	
GCA_023381995.1_genomic	metabuli	kingdom	Bray-Curtis distance	0.17158300610715	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	Metabuli
GCA_023381995.1_genomic	metabuli	phylum	Bray-Curtis distance	0.484633900381475	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	Metabuli
GCA_023381995.1_genomic	metabuli	class	Bray-Curtis distance	0.483170589977304	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	Metabuli
GCA_023381995.1_genomic	metabuli	order	Bray-Curtis distance	0.480218897595508	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	Metabuli
GCA_023381995.1_genomic	metabuli	family	Bray-Curtis distance	0.478760527615951	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	Metabuli
GCA_023381995.1_genomic	metabuli	genus	Bray-Curtis distance	0.473306510806648	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	Metabuli
GCA_023381995.1_genomic	metabuli	species	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCVD01;s__JAMCVD01 sp023381995	novel Bacteria	novel phylum	Metabuli
GCA_023382265.1_genomic	singlem	kingdom	Bray-Curtis distance	0.0445103857566765	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	SingleM
GCA_023382265.1_genomic	singlem	phylum	Bray-Curtis distance	0.371659415786203	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	SingleM
GCA_023382265.1_genomic	singlem	class	Bray-Curtis distance	0.345631067961165	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	SingleM
GCA_023382265.1_genomic	singlem	order	Bray-Curtis distance	0.345631067961165	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	SingleM
GCA_023382265.1_genomic	singlem	family	Bray-Curtis distance	0.343506493506494	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	SingleM
GCA_023382265.1_genomic	singlem	genus	Bray-Curtis distance	0.343506493506494	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	SingleM
GCA_023382265.1_genomic	singlem	species	Bray-Curtis distance	0.343506493506494	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	SingleM
GCA_023382265.1_genomic	metaphlan	kingdom	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	MetaPhlAn
GCA_023382265.1_genomic	metaphlan	phylum	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	MetaPhlAn
GCA_023382265.1_genomic	metaphlan	class	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	MetaPhlAn
GCA_023382265.1_genomic	metaphlan	order	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	MetaPhlAn
GCA_023382265.1_genomic	metaphlan	family	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	MetaPhlAn
GCA_023382265.1_genomic	metaphlan	genus	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	MetaPhlAn
GCA_023382265.1_genomic	metaphlan	species	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	MetaPhlAn
GCA_023382265.1_genomic	motus	kingdom	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	motus	phylum	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	motus	class	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	motus	order	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	motus	family	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	motus	genus	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	motus	species	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	kraken	kingdom	Bray-Curtis distance	0.365912932088165	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_023382265.1_genomic	kraken	phylum	Bray-Curtis distance	0.499921765526569	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_023382265.1_genomic	kraken	class	Bray-Curtis distance	0.499879251224065	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_023382265.1_genomic	kraken	order	Bray-Curtis distance	0.499749162590384	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_023382265.1_genomic	kraken	family	Bray-Curtis distance	0.499696607609992	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_023382265.1_genomic	kraken	genus	Bray-Curtis distance	0.499801706530532	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_023382265.1_genomic	kraken	species	Bray-Curtis distance	0.499886754273299	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	Kraken2+Bracken
GCA_023382265.1_genomic	sourmash	kingdom	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	sourmash
GCA_023382265.1_genomic	sourmash	phylum	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	sourmash
GCA_023382265.1_genomic	sourmash	class	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	sourmash
GCA_023382265.1_genomic	sourmash	order	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	sourmash
GCA_023382265.1_genomic	sourmash	family	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	sourmash
GCA_023382265.1_genomic	sourmash	genus	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	sourmash
GCA_023382265.1_genomic	sourmash	species	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	sourmash
GCA_023382265.1_genomic	kaiju	kingdom	Bray-Curtis distance	0.261500228442521	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	kaiju	phylum	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	kaiju	class	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	kaiju	order	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	kaiju	family	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	kaiju	genus	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	kaiju	species	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	map2b	kingdom	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	map2b	phylum	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	map2b	class	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	map2b	order	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	map2b	family	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	map2b	genus	Bray-Curtis distance	0.5	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	map2b	species	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	
GCA_023382265.1_genomic	metabuli	kingdom	Bray-Curtis distance	0.0768960784490388	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	Metabuli
GCA_023382265.1_genomic	metabuli	phylum	Bray-Curtis distance	0.482040141443446	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	Metabuli
GCA_023382265.1_genomic	metabuli	class	Bray-Curtis distance	0.480457660381194	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	Metabuli
GCA_023382265.1_genomic	metabuli	order	Bray-Curtis distance	0.476861478599746	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	Metabuli
GCA_023382265.1_genomic	metabuli	family	Bray-Curtis distance	0.744352670828998	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	Metabuli
GCA_023382265.1_genomic	metabuli	genus	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	Metabuli
GCA_023382265.1_genomic	metabuli	species	Bray-Curtis distance	1	phylum	d__Bacteria;p__JAMCPX01;c__JAMCPX01;o__JAMCPX01;f__JAMCPX01;g__JAMCPX01;s__JAMCPX01 sp023382265	novel Bacteria	novel phylum	Metabuli
GCA_023386555.1_genomic	singlem	kingdom	Bray-Curtis distance	0.0285986653956148	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	SingleM
GCA_023386555.1_genomic	singlem	phylum	Bray-Curtis distance	0.0302303262955854	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	SingleM
GCA_023386555.1_genomic	singlem	class	Bray-Curtis distance	0.0302303262955854	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	SingleM
GCA_023386555.1_genomic	singlem	order	Bray-Curtis distance	0.0314676915685803	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	SingleM
GCA_023386555.1_genomic	singlem	family	Bray-Curtis distance	0.0312349831811629	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	SingleM
GCA_023386555.1_genomic	singlem	genus	Bray-Curtis distance	0.436627282491944	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	SingleM
GCA_023386555.1_genomic	singlem	species	Bray-Curtis distance	0.341287284144427	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	SingleM
GCA_023386555.1_genomic	metaphlan	kingdom	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	MetaPhlAn
GCA_023386555.1_genomic	metaphlan	phylum	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	MetaPhlAn
GCA_023386555.1_genomic	metaphlan	class	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	MetaPhlAn
GCA_023386555.1_genomic	metaphlan	order	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	MetaPhlAn
GCA_023386555.1_genomic	metaphlan	family	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	MetaPhlAn
